id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
208222659,2185495017,2185494974,78.8404013945,1,1,1,2,2,"LINESTRING(-87.7423600 41.9540211, -87.7423789 41.9547292)"
208222661,2185495008,2185495009,65.7705283623,1,1,1,2,2,"LINESTRING(-87.7446468 41.9540189, -87.7438525 41.9540310)"
208222665,2185494786,2185494696,76.0354632909,1,1,1,2,2,"LINESTRING(-87.7438418 41.9551596, -87.7438408 41.9550958, -87.7438325 41.9545332, -87.7438316 41.9544766)"
208222667,2185494973,2185494616,76.2134699431,1,1,1,2,2,"LINESTRING(-87.7447120 41.9551524, -87.7447110 41.9550854, -87.7447027 41.9545260, -87.7447019 41.9544678)"
208222668,2185494933,2185494806,76.2468638932,1,1,0,2,0,"LINESTRING(-87.7449541 41.9544654, -87.7449549 41.9545239, -87.7449632 41.9550823, -87.7449642 41.9551503)"
208222669,2186461126,2185494759,507.5046602186,1,1,1,2,2,"LINESTRING(-87.7571738 41.9538057, -87.7565550 41.9538136, -87.7559314 41.9538216, -87.7553212 41.9538296, -87.7547077 41.9538375, -87.7541034 41.9538454, -87.7534870 41.9538535, -87.7528805 41.9538587, -87.7522657 41.9538640, -87.7516573 41.9538717, -87.7510443 41.9538795)"
208222669,2185494759,2185494700,102.9714053735,1,1,1,2,2,"LINESTRING(-87.7510443 41.9538795, -87.7498005 41.9538856)"
208222669,2185494700,2185494882,61.254631716,1,1,1,2,2,"LINESTRING(-87.7498005 41.9538856, -87.7490606 41.9538892)"
208222673,2185494903,2185495004,69.9594081018,1,1,1,2,2,"LINESTRING(-87.7438594 41.9543483, -87.7447043 41.9543357)"
208222673,2185495004,2185494893,75.2586301356,1,1,1,2,2,"LINESTRING(-87.7447043 41.9543357, -87.7456132 41.9543222)"
208222677,2185494867,2185494681,342.3587749743,1,1,1,2,2,"LINESTRING(-87.7400248 41.9571257, -87.7399379 41.9540509)"
208222683,2185494699,2185494744,34.9674220601,1,1,0,2,0,"LINESTRING(-87.7438439 41.9537125, -87.7438648 41.9536572, -87.7438990 41.9536020, -87.7439445 41.9535506, -87.7440768 41.9534591)"
208222688,2258382553,2258382565,50.1727235811,1,1,1,2,2,"LINESTRING(-87.7464726 41.9461300, -87.7464861 41.9465806)"
208222688,2258382565,2258382551,51.8207558833,1,1,1,2,2,"LINESTRING(-87.7464861 41.9465806, -87.7465001 41.9470460)"
208222688,2258382551,2258382542,50.5958143117,1,1,1,2,2,"LINESTRING(-87.7465001 41.9470460, -87.7465137 41.9475004)"
208222688,2258382542,2258382547,50.4177482489,1,1,1,2,2,"LINESTRING(-87.7465137 41.9475004, -87.7465273 41.9479532)"
208222688,2258382547,2258382540,50.8630973221,1,1,1,2,2,"LINESTRING(-87.7465273 41.9479532, -87.7465410 41.9484100)"
208222688,2258382540,2258382508,50.3841762278,1,1,1,2,2,"LINESTRING(-87.7465410 41.9484100, -87.7465545 41.9488625)"
208222688,2258382508,2258382510,52.0099498199,1,1,1,2,2,"LINESTRING(-87.7465545 41.9488625, -87.7465685 41.9493296)"
208222688,2258382510,2258382526,50.8519676594,1,1,1,2,2,"LINESTRING(-87.7465685 41.9493296, -87.7465822 41.9497863)"
208222688,2258382526,2258382522,49.983527256,1,1,1,2,2,"LINESTRING(-87.7465822 41.9497863, -87.7465957 41.9502352)"
208222688,2258382522,2185494862,50.2951423946,1,1,1,2,2,"LINESTRING(-87.7465957 41.9502352, -87.7466092 41.9506869)"
208222688,2185494862,2185494779,50.0948179763,1,1,1,2,2,"LINESTRING(-87.7466092 41.9506869, -87.7466227 41.9511368)"
208222688,2185494779,2185494920,49.1373448502,1,1,1,2,2,"LINESTRING(-87.7466227 41.9511368, -87.7466360 41.9515781)"
208222688,2185494920,5301474551,51.4197364841,1,1,1,2,2,"LINESTRING(-87.7466360 41.9515781, -87.7466498 41.9520399)"
208222689,2185494695,2185494965,76.1801666269,1,1,0,2,0,"LINESTRING(-87.7444881 41.9551543, -87.7444871 41.9550881, -87.7444788 41.9545278, -87.7444779 41.9544700)"
208222697,2185494966,2185494622,178.263824781,1,1,1,2,2,"LINESTRING(-87.7502511 41.9565837, -87.7506374 41.9570327, -87.7514098 41.9579335)"
208222699,2185494819,2185494799,114.9143448888,1,1,1,2,2,"LINESTRING(-87.7489178 41.9552366, -87.7489078 41.9550422, -87.7487656 41.9548666, -87.7481027 41.9544699)"
208222704,2185494682,2185494792,76.0911183434,1,1,0,2,0,"LINESTRING(-87.7440616 41.9551578, -87.7440606 41.9550932, -87.7440523 41.9545313, -87.7440514 41.9544743)"
208222718,2185494915,2185494850,41.3086104748,1,1,1,2,2,"LINESTRING(-87.7470821 41.9564876, -87.7470978 41.9568585)"
208222718,2185494850,2185494955,69.111741937,1,1,1,2,2,"LINESTRING(-87.7470978 41.9568585, -87.7470993 41.9568942, -87.7468624 41.9568982, -87.7468447 41.9564895)"
208222725,2185494732,2185494836,56.3762213064,1,1,1,2,2,"LINESTRING(-87.7515353 41.9546405, -87.7512958 41.9546445, -87.7512858 41.9543163)"
208222725,2185494836,2185494732,130.6671839387,1,1,1,2,2,"LINESTRING(-87.7512858 41.9543163, -87.7512757 41.9539827, -87.7515152 41.9539787, -87.7515353 41.9546405)"
208222727,2185494727,2185494966,180.5477366587,1,1,1,2,2,"LINESTRING(-87.7480704 41.9566102, -87.7502511 41.9565837)"
208222727,2185494966,2185494945,9.778032455,1,1,1,2,2,"LINESTRING(-87.7502511 41.9565837, -87.7503692 41.9565822)"
208222730,2185494801,2185494896,165.7584713026,1,1,1,2,2,"LINESTRING(-87.7347212 41.9535775, -87.7347700 41.9550661)"
208222735,2185494898,2185494968,16.8507139712,1,1,1,2,2,"LINESTRING(-87.7446155 41.9538536, -87.7444120 41.9538568)"
208222735,2185494968,2185494916,46.6185671259,1,1,1,2,2,"LINESTRING(-87.7444120 41.9538568, -87.7438490 41.9538655)"
208222737,2185494901,2185494831,342.0297165137,1,1,1,2,2,"LINESTRING(-87.7412469 41.9571077, -87.7411637 41.9540358)"
208222749,2185494775,2185495018,205.2760911746,1,1,1,2,2,"LINESTRING(-87.7457524 41.9585909, -87.7456542 41.9586164, -87.7456247 41.9586164, -87.7456029 41.9586048, -87.7447743 41.9569938)"
208222749,2185495018,261268640,58.2685204988,1,1,1,2,2,"LINESTRING(-87.7447743 41.9569938, -87.7445624 41.9565817, -87.7445560 41.9564996)"
208222751,2185494665,261147243,64.0504057671,1,1,0,2,0,"LINESTRING(-87.7511601 41.9552080, -87.7514179 41.9553974, -87.7516596 41.9556449)"
208222751,261147243,261147244,111.4928453283,1,1,0,2,0,"LINESTRING(-87.7516596 41.9556449, -87.7518847 41.9558941, -87.7523480 41.9565050)"
208222758,2185494978,2185494660,87.2137456997,1,1,1,2,2,"LINESTRING(-87.7467119 41.9559839, -87.7456586 41.9559999)"
208222762,2185494987,2185494998,53.6107042323,1,1,1,2,2,"LINESTRING(-87.7452381 41.9569851, -87.7452154 41.9565038)"
208222764,2185494747,2185494743,76.3026144836,1,1,0,2,0,"LINESTRING(-87.7451681 41.9551487, -87.7451670 41.9550799, -87.7451587 41.9545222, -87.7451579 41.9544633)"
208222766,2185494813,2185494779,161.5523237284,1,1,1,2,2,"LINESTRING(-87.7446716 41.9511606, -87.7466227 41.9511368)"
208222768,2185494717,5493329495,43.0163519905,1,1,1,2,2,"LINESTRING(-87.7480034 41.9544719, -87.7480166 41.9548582)"
208222768,5493329495,2185494816,43.395134905,1,1,1,2,2,"LINESTRING(-87.7480166 41.9548582, -87.7480300 41.9552479)"
208222768,2185494816,2185533671,50.629015064,1,1,1,2,2,"LINESTRING(-87.7480300 41.9552479, -87.7480435 41.9557026)"
208222768,2185533671,2185494895,50.629014888,1,1,1,2,2,"LINESTRING(-87.7480435 41.9557026, -87.7480570 41.9561573)"
208222768,2185494895,2185494727,50.4285070286,1,1,1,2,2,"LINESTRING(-87.7480570 41.9561573, -87.7480704 41.9566102)"
208222768,2185494727,2185494993,254.435695648,1,1,1,2,2,"LINESTRING(-87.7480704 41.9566102, -87.7480839 41.9570667, -87.7480913 41.9572757, -87.7480971 41.9574400, -87.7481004 41.9575316, -87.7481162 41.9579730, -87.7481348 41.9584312, -87.7481536 41.9588950)"
208222771,261194271,2185494898,44.6603147072,1,1,1,2,2,"LINESTRING(-87.7446039 41.9534525, -87.7446155 41.9538536)"
208222771,2185494898,2185495008,18.5825535274,1,1,1,2,2,"LINESTRING(-87.7446155 41.9538536, -87.7446468 41.9540189)"
208222771,2185495008,2185494877,17.140232079,1,1,1,2,2,"LINESTRING(-87.7446468 41.9540189, -87.7446744 41.9541715)"
208222771,2185494877,2185495004,18.4453947561,1,1,1,2,2,"LINESTRING(-87.7446744 41.9541715, -87.7447043 41.9543357)"
208222771,2185495004,2185494872,14.8190017639,1,1,1,2,2,"LINESTRING(-87.7447043 41.9543357, -87.7447285 41.9544676)"
208222774,2185494657,2185494671,132.5643734818,1,1,1,2,2,"LINESTRING(-87.7450074 41.9541669, -87.7449890 41.9536339, -87.7448362 41.9536359, -87.7447755 41.9537342, -87.7447848 41.9541700)"
208222776,365061629,365061638,155.6076330079,1,1,1,2,2,"LINESTRING(-87.7479504 41.9529248, -87.7498293 41.9528864)"
208222776,365061638,2186461346,1013.1182191253,1,1,1,2,2,"LINESTRING(-87.7498293 41.9528864, -87.7517928 41.9528675, -87.7522147 41.9528634, -87.7527648 41.9528560, -87.7546761 41.9528302, -87.7571419 41.9528065, -87.7596041 41.9527823, -87.7620654 41.9527464)"
208222779,2185494938,409169534,342.9831276916,1,1,1,2,2,"LINESTRING(-87.7387015 41.9540661, -87.7388064 41.9571462)"
208222783,2185494940,2185494978,54.705128447,1,1,1,2,2,"LINESTRING(-87.7466918 41.9554927, -87.7467119 41.9559839)"
208222783,2185494978,2185494811,56.3966599428,1,1,1,2,2,"LINESTRING(-87.7467119 41.9559839, -87.7467321 41.9564903)"
208222785,2185494750,2185494877,67.7797344485,1,1,1,2,2,"LINESTRING(-87.7438558 41.9541827, -87.7446744 41.9541715)"
208222785,2185494877,2185494671,9.14105292,1,1,1,2,2,"LINESTRING(-87.7446744 41.9541715, -87.7447848 41.9541700)"
208222785,2185494671,2185494657,18.431300943,1,1,1,2,2,"LINESTRING(-87.7447848 41.9541700, -87.7450074 41.9541669)"
208222785,2185494657,2185494917,49.6217990509,1,1,1,2,2,"LINESTRING(-87.7450074 41.9541669, -87.7456067 41.9541587)"
208222788,2185494764,2185494726,76.3360076819,1,1,0,2,0,"LINESTRING(-87.7453711 41.9544612, -87.7453719 41.9545204, -87.7453802 41.9550773, -87.7453813 41.9551469)"
208222808,261218163,2185494836,18.8260421073,1,1,1,2,2,"LINESTRING(-87.7510584 41.9543177, -87.7512858 41.9543163)"
208222818,2185494700,2185494994,49.6612082392,1,1,1,2,2,"LINESTRING(-87.7498005 41.9538856, -87.7498192 41.9543315)"
208222820,2185495020,2185494726,20.8629559877,1,1,1,2,2,"LINESTRING(-87.7456333 41.9551448, -87.7453813 41.9551469)"
208222820,2185494726,2185494747,17.6507518373,1,1,1,2,2,"LINESTRING(-87.7453813 41.9551469, -87.7451681 41.9551487)"
208222820,2185494747,2185494806,16.8806596061,1,1,1,2,2,"LINESTRING(-87.7451681 41.9551487, -87.7449642 41.9551503)"
208222820,2185494806,2185494973,20.8795100098,1,1,1,2,2,"LINESTRING(-87.7449642 41.9551503, -87.7447120 41.9551524)"
208222820,2185494973,2185494695,18.5366116415,1,1,1,2,2,"LINESTRING(-87.7447120 41.9551524, -87.7444881 41.9551543)"
208222820,2185494695,2185494851,17.1042829795,1,1,1,2,2,"LINESTRING(-87.7444881 41.9551543, -87.7442815 41.9551560)"
208222820,2185494851,2185494682,18.2053694487,1,1,1,2,2,"LINESTRING(-87.7442815 41.9551560, -87.7440616 41.9551578)"
208222820,2185494682,2185494786,18.1970910086,1,1,1,2,2,"LINESTRING(-87.7440616 41.9551578, -87.7438418 41.9551596)"
208222822,2185494888,2185494903,14.2394347148,1,1,1,2,2,"LINESTRING(-87.7438621 41.9544762, -87.7438594 41.9543483)"
208222822,2185494903,2185494750,18.4368096733,1,1,1,2,2,"LINESTRING(-87.7438594 41.9543483, -87.7438558 41.9541827)"
208222822,2185494750,2185495009,16.88927845,1,1,1,2,2,"LINESTRING(-87.7438558 41.9541827, -87.7438525 41.9540310)"
208222822,2185495009,2185494916,18.4255472248,1,1,1,2,2,"LINESTRING(-87.7438525 41.9540310, -87.7438490 41.9538655)"
208222822,2185494916,2185494699,17.0370156537,1,1,1,2,2,"LINESTRING(-87.7438490 41.9538655, -87.7438439 41.9537125)"
208236535,2185533523,2185533670,60.3821282931,1,1,1,2,2,"LINESTRING(-87.7498489 41.9561335, -87.7494562 41.9556764)"
208236535,2185533670,2185533522,11.3241420895,1,1,1,2,2,"LINESTRING(-87.7494562 41.9556764, -87.7493825 41.9555907)"
208236539,2185533670,2185533671,116.9847599211,1,1,1,2,2,"LINESTRING(-87.7494562 41.9556764, -87.7480435 41.9557026)"
208236542,2185533653,2185533563,81.0550811607,1,1,1,2,2,"LINESTRING(-87.7505891 41.9552957, -87.7511198 41.9559076)"
208236542,2185533563,2185533435,228.7553105104,1,1,1,2,2,"LINESTRING(-87.7511198 41.9559076, -87.7520776 41.9570101, -87.7524700 41.9574711, -87.7526115 41.9576374)"
208348154,2186461597,2186461128,100.5670778445,1,1,1,2,2,"LINESTRING(-87.7522922 41.9547311, -87.7516895 41.9547411, -87.7510777 41.9547512)"
209743761,4081947050,4081947323,508.3749513198,1,1,1,2,2,"LINESTRING(-87.7129681 41.9557006, -87.7131067 41.9556802, -87.7135835 41.9556739, -87.7141934 41.9556660, -87.7148146 41.9556589, -87.7154231 41.9556521, -87.7160425 41.9556407, -87.7166596 41.9556292, -87.7172635 41.9556185, -87.7177609 41.9556096, -87.7178677 41.9556085, -87.7179862 41.9556080, -87.7184866 41.9556031, -87.7191053 41.9555971)"
209743761,4081947323,4081947326,50.0333609202,1,1,1,2,2,"LINESTRING(-87.7191053 41.9555971, -87.7197096 41.9555895)"
209743761,4081947326,4081947327,51.3498166949,1,1,1,2,2,"LINESTRING(-87.7197096 41.9555895, -87.7203298 41.9555817)"
209743761,4081947327,4081947328,49.6902623766,1,1,1,2,2,"LINESTRING(-87.7203298 41.9555817, -87.7209299 41.9555720)"
209743761,4081947328,4081695996,51.4621502194,1,1,1,2,2,"LINESTRING(-87.7209299 41.9555720, -87.7215514 41.9555620)"
209743761,4081695996,261185527,24.6231552365,1,1,1,2,2,"LINESTRING(-87.7215514 41.9555620, -87.7218488 41.9555584)"
216502507,2258382563,2258382559,50.2901489636,1,1,1,2,2,"LINESTRING(-87.7429452 41.9466341, -87.7429617 41.9470857)"
216502508,261195031,2258382551,160.5600985803,1,1,0,2,0,"LINESTRING(-87.7445611 41.9470693, -87.7465001 41.9470460)"
216502508,2258382551,316325886,50.2381993992,1,1,0,2,0,"LINESTRING(-87.7465001 41.9470460, -87.7471068 41.9470387)"
216502508,316325886,365061491,51.2400720584,1,1,0,2,0,"LINESTRING(-87.7471068 41.9470387, -87.7477256 41.9470313)"
216502508,365061491,261339866,162.4896027618,1,1,0,2,0,"LINESTRING(-87.7477256 41.9470313, -87.7496879 41.9470077)"
216502508,261339866,261210227,1008.5165300128,1,1,0,2,0,"LINESTRING(-87.7496879 41.9470077, -87.7520308 41.9469795, -87.7545067 41.9469498, -87.7563537 41.9469276, -87.7569541 41.9469204, -87.7575110 41.9469137, -87.7594087 41.9468908, -87.7618672 41.9468613)"
216502509,2258382513,2258382532,118.8039675168,1,1,1,2,2,"LINESTRING(-87.7440426 41.9502736, -87.7440637 41.9507554, -87.7440932 41.9508492, -87.7443829 41.9510187, -87.7446716 41.9510172)"
216502510,2258382542,2258382504,161.1740358993,1,1,1,2,2,"LINESTRING(-87.7465137 41.9475004, -87.7445672 41.9475202)"
216502510,2258382504,2258382517,156.0933267892,1,1,1,2,2,"LINESTRING(-87.7445672 41.9475202, -87.7426823 41.9475497)"
216502511,2258382510,2258382520,162.0747202315,1,1,1,2,2,"LINESTRING(-87.7465685 41.9493296, -87.7446110 41.9493455)"
216502511,2258382520,2258382515,160.8094452105,1,1,1,2,2,"LINESTRING(-87.7446110 41.9493455, -87.7426692 41.9493794)"
216502512,2258382522,2258382534,161.1531981303,1,1,1,2,2,"LINESTRING(-87.7465957 41.9502352, -87.7446495 41.9502612)"
216502512,2258382534,2258382513,50.2646006331,1,1,1,2,2,"LINESTRING(-87.7446495 41.9502612, -87.7440426 41.9502736)"
216502512,2258382513,2258382536,111.3209732495,1,1,1,2,2,"LINESTRING(-87.7440426 41.9502736, -87.7426985 41.9503011)"
216502513,2258382540,2258382544,162.0312719672,1,1,1,2,2,"LINESTRING(-87.7465410 41.9484100, -87.7445842 41.9484339)"
216502513,2258382544,2258382528,160.3714844962,1,1,1,2,2,"LINESTRING(-87.7445842 41.9484339, -87.7426476 41.9484638)"
219330012,2284963176,2284963174,114.4485656954,1,1,1,2,2,"LINESTRING(-87.7460857 41.9526746, -87.7464873 41.9523292, -87.7465273 41.9523052, -87.7465802 41.9522995, -87.7470134 41.9522918, -87.7470573 41.9523014, -87.7470727 41.9523254, -87.7470663 41.9523532, -87.7470199 41.9524011, -87.7470096 41.9524232)"
219330013,2284963174,2284963174,156.8582644749,1,1,1,2,2,"LINESTRING(-87.7470096 41.9524232, -87.7467491 41.9524270, -87.7467633 41.9528451, -87.7470147 41.9529861, -87.7470096 41.9524232)"
220420560,2295446896,2295446958,18.6633072601,1,1,0,2,0,"LINESTRING(-87.7498232 41.9526349, -87.7500486 41.9526319)"
220420560,2295446958,2295446991,178.6353307988,1,1,0,2,0,"LINESTRING(-87.7500486 41.9526319, -87.7519610 41.9526061, -87.7522060 41.9526028)"
220420561,5495420522,5495416917,65.0972502091,1,1,1,2,2,"LINESTRING(-87.7455173 41.9520629, -87.7461176 41.9524406)"
220420563,2295446945,2295446976,16.0720465085,1,1,1,2,2,"LINESTRING(-87.7453451 41.9528076, -87.7451510 41.9528104)"
220420563,2295446976,2295446942,34.1473948581,1,1,1,2,2,"LINESTRING(-87.7451510 41.9528104, -87.7447386 41.9528161)"
220420564,2295446965,2295446966,31.9963094611,1,1,1,2,2,"LINESTRING(-87.7472773 41.9517350, -87.7468909 41.9517409)"
220420566,2295446999,2295446993,20.9130274435,1,1,0,2,0,"LINESTRING(-87.7472845 41.9520181, -87.7470320 41.9520236)"
220420567,2295446913,5495420522,18.4003035955,1,1,1,2,2,"LINESTRING(-87.7456571 41.9519344, -87.7455173 41.9520629)"
220420567,5495420522,2295446971,22.3648625455,1,1,1,2,2,"LINESTRING(-87.7455173 41.9520629, -87.7453474 41.9522191)"
220420568,2295446979,2295446914,13.2635427494,1,1,1,2,2,"LINESTRING(-87.7470384 41.9521873, -87.7470338 41.9520682)"
220420568,2295446914,2295446993,4.9670563855,1,1,1,2,2,"LINESTRING(-87.7470338 41.9520682, -87.7470320 41.9520236)"
220420568,2295446993,2295446979,58.9960569893,1,1,1,2,2,"LINESTRING(-87.7470320 41.9520236, -87.7467859 41.9520289, -87.7467923 41.9521926, -87.7470384 41.9521873)"
220420570,2295446961,2295446924,18.1342085243,1,1,1,2,2,"LINESTRING(-87.7457678 41.9534377, -87.7457600 41.9532749)"
220420570,2295446924,2295446980,29.0202288944,1,1,1,2,2,"LINESTRING(-87.7457600 41.9532749, -87.7457483 41.9530315, -87.7457293 41.9530218)"
220420570,2295446980,2295446928,21.2065293314,1,1,1,2,2,"LINESTRING(-87.7457293 41.9530218, -87.7455181 41.9529140)"
220420570,2295446928,2295446945,18.5853013654,1,1,1,2,2,"LINESTRING(-87.7455181 41.9529140, -87.7453451 41.9528076)"
220420570,2295446945,2295446978,7.0816606983,1,1,1,2,2,"LINESTRING(-87.7453451 41.9528076, -87.7452805 41.9527659)"
220420570,2295446978,2295446909,54.4804133238,1,1,1,2,2,"LINESTRING(-87.7452805 41.9527659, -87.7447834 41.9524452)"
220420570,2295446909,2295446983,20.4455077801,1,1,1,2,2,"LINESTRING(-87.7447834 41.9524452, -87.7447030 41.9523933, -87.7445625 41.9523932)"
220420571,2295446928,2295446930,50.6257628648,1,1,0,2,0,"LINESTRING(-87.7455181 41.9529140, -87.7459097 41.9525647)"
220420572,2295446928,2295446911,40.8478585458,1,1,1,2,2,"LINESTRING(-87.7455181 41.9529140, -87.7455258 41.9532809)"
220420572,2295446911,2295446989,17.8021086976,1,1,1,2,2,"LINESTRING(-87.7455258 41.9532809, -87.7455292 41.9534408)"
220420573,2295446960,2295446968,178.8379382807,1,1,0,2,0,"LINESTRING(-87.7522112 41.9527584, -87.7519665 41.9527615, -87.7500513 41.9527855)"
220420573,2295446968,2295446992,18.5801014458,1,1,0,2,0,"LINESTRING(-87.7500513 41.9527855, -87.7498269 41.9527883)"
220420574,2295446895,2295446935,41.4760308646,1,1,1,2,2,"LINESTRING(-87.7452504 41.9529185, -87.7452663 41.9532909)"
220420576,2295446958,2295446968,17.1000355895,1,1,1,2,2,"LINESTRING(-87.7500486 41.9526319, -87.7500513 41.9527855)"
220420577,2295446978,2295446904,15.535242442,1,1,1,2,2,"LINESTRING(-87.7452805 41.9527659, -87.7454000 41.9526583)"
220420578,2295447000,2295446895,55.2251091265,1,1,1,2,2,"LINESTRING(-87.7445835 41.9529298, -87.7452504 41.9529185)"
220420578,2295446895,2295446928,22.1677958207,1,1,1,2,2,"LINESTRING(-87.7452504 41.9529185, -87.7455181 41.9529140)"
220420579,2295446898,2295446980,48.7590696642,1,1,0,2,0,"LINESTRING(-87.7460675 41.9526632, -87.7457293 41.9530218)"
220420581,2295446966,2295446946,49.7714465324,1,1,1,2,2,"LINESTRING(-87.7468909 41.9517409, -87.7468928 41.9518990, -87.7472813 41.9518926)"
220420582,2295446912,2295446909,15.0971294201,1,1,1,2,2,"LINESTRING(-87.7448937 41.9523372, -87.7447834 41.9524452)"
220420583,2295446904,2295446912,107.5637157112,1,1,0,2,0,"LINESTRING(-87.7454000 41.9526583, -87.7455149 41.9525547, -87.7448900 41.9521538, -87.7448357 41.9522023, -87.7448348 41.9522998, -87.7448937 41.9523372)"
220420583,2295446912,2295446904,55.0869482091,1,1,0,2,0,"LINESTRING(-87.7448937 41.9523372, -87.7454000 41.9526583)"
220420584,2295446911,2295446924,19.4001546954,1,1,1,2,2,"LINESTRING(-87.7455258 41.9532809, -87.7457600 41.9532749)"
220420585,2295446976,2295446910,44.0918013491,1,1,1,2,2,"LINESTRING(-87.7451510 41.9528104, -87.7447773 41.9525747, -87.7447348 41.9525768)"
220420588,5495415655,5495416134,26.014151555,1,1,1,2,2,"LINESTRING(-87.7462680 41.9523109, -87.7464791 41.9521378)"
220420590,2295446914,2295446997,20.8571536913,1,1,0,2,0,"LINESTRING(-87.7470338 41.9520682, -87.7472856 41.9520621)"
220421606,2295453260,2295453259,162.2303389849,1,1,0,2,0,"LINESTRING(-87.7498103 41.9520961, -87.7506369 41.9520843, -87.7507282 41.9522318, -87.7498139 41.9522458)"
230970372,4099063872,2393935054,649.1424829969,1,1,1,2,2,"LINESTRING(-87.7443782 41.9388720, -87.7443940 41.9393465, -87.7444387 41.9406855, -87.7444941 41.9425124, -87.7445605 41.9447018)"
230970372,2393935054,4600211932,103.9091688165,1,1,1,2,2,"LINESTRING(-87.7445605 41.9447018, -87.7445888 41.9456350)"
230970372,4600211932,4605879632,9.1972661451,1,1,1,2,2,"LINESTRING(-87.7445888 41.9456350, -87.7445913 41.9457176)"
230970372,4605879632,2393935077,48.436029377,1,1,1,2,2,"LINESTRING(-87.7445913 41.9457176, -87.7446045 41.9461526)"
230970387,2393935075,4600211930,57.5897286341,1,1,1,2,2,"LINESTRING(-87.7462294 41.9461331, -87.7462132 41.9456159)"
230970387,4600211930,2393935052,103.9665202806,1,1,1,2,2,"LINESTRING(-87.7462132 41.9456159, -87.7461840 41.9446822)"
230970387,2393935052,2393934740,649.4426084995,1,1,1,2,2,"LINESTRING(-87.7461840 41.9446822, -87.7461156 41.9424920, -87.7461119 41.9423726, -87.7460585 41.9406640, -87.7460166 41.9393258, -87.7460017 41.9388497)"
230970402,2393935004,2393935001,312.5543809296,1,1,1,2,2,"LINESTRING(-87.7476391 41.9438171, -87.7483173 41.9438299, -87.7514132 41.9437870)"
231858843,2401855253,2401855289,66.7793525808,1,1,1,2,2,"LINESTRING(-87.7347447 41.9451379, -87.7341156 41.9447625)"
231858843,2401855289,2401855416,67.0816051193,1,1,1,2,2,"LINESTRING(-87.7341156 41.9447625, -87.7334879 41.9443815)"
231858843,2401855416,2401855255,66.1974978484,1,1,1,2,2,"LINESTRING(-87.7334879 41.9443815, -87.7328685 41.9440055)"
231858843,2401855255,2401855420,32.586812246,1,1,1,2,2,"LINESTRING(-87.7328685 41.9440055, -87.7325636 41.9438204)"
231858845,2401855270,2401855370,115.7434879948,1,1,1,2,2,"LINESTRING(-87.7387102 41.9488594, -87.7387407 41.9498989)"
231858845,2401855370,2401855315,201.2903509698,1,1,1,2,2,"LINESTRING(-87.7387407 41.9498989, -87.7387997 41.9517066)"
231858846,2401855216,2401855381,121.4864138783,1,1,1,2,2,"LINESTRING(-87.7353743 41.9455279, -87.7353437 41.9444368)"
231858846,2401855381,2401855418,564.9512110738,1,1,1,2,2,"LINESTRING(-87.7353437 41.9444368, -87.7352835 41.9426342, -87.7352674 41.9421755, -87.7352525 41.9417165, -87.7352397 41.9412657, -87.7352270 41.9408197, -87.7352141 41.9403540, -87.7352015 41.9399003, -87.7351856 41.9393631)"
231858849,2401855259,2401855422,201.8229881701,1,1,1,2,2,"LINESTRING(-87.7361149 41.9535599, -87.7360626 41.9517473)"
231858849,2401855422,2401855264,202.2595491041,1,1,1,2,2,"LINESTRING(-87.7360626 41.9517473, -87.7360089 41.9499308)"
231858849,2401855264,2401855394,205.3199124025,1,1,1,2,2,"LINESTRING(-87.7360089 41.9499308, -87.7359553 41.9480868)"
231858853,2401855268,2401855266,47.5835997734,1,1,1,2,2,"LINESTRING(-87.7371883 41.9457905, -87.7366137 41.9457987)"
231858853,2401855266,2401855225,50.341275536,1,1,1,2,2,"LINESTRING(-87.7366137 41.9457987, -87.7360058 41.9458074)"
231858855,2401855275,2401855216,65.0108295569,1,1,1,2,2,"LINESTRING(-87.7360072 41.9458583, -87.7358763 41.9458361, -87.7353743 41.9455279)"
231858861,2401855289,2401855377,540.7157576567,1,1,1,2,2,"LINESTRING(-87.7341156 41.9447625, -87.7340642 41.9426482, -87.7341045 41.9425565, -87.7340974 41.9421895, -87.7340884 41.9417324, -87.7340643 41.9408258, -87.7340522 41.9403669, -87.7340402 41.9399107)"
231858863,2401855235,2401855291,88.1681241494,1,1,1,2,2,"LINESTRING(-87.7409511 41.9529240, -87.7398862 41.9529347)"
231858864,2401855354,2401855285,317.4567026331,1,1,1,2,2,"LINESTRING(-87.7409259 41.9519746, -87.7416724 41.9519646, -87.7417101 41.9519922, -87.7423125 41.9531592, -87.7409586 41.9531815)"
231858867,2401855255,2401855262,149.43668398,1,1,1,2,2,"LINESTRING(-87.7328685 41.9440055, -87.7328358 41.9426633)"
231858868,2401855392,2401855424,218.6074115638,1,1,1,2,2,"LINESTRING(-87.7366560 41.9484358, -87.7372957 41.9484289, -87.7373460 41.9499164)"
231858872,2401855408,2401855287,57.5694920422,1,1,1,2,2,"LINESTRING(-87.7409411 41.9525769, -87.7416364 41.9525687)"
231858873,2401855219,2401855425,150.6887375099,1,1,1,2,2,"LINESTRING(-87.7365346 41.9430708, -87.7365708 41.9444242)"
231858873,2401855425,2401855266,153.0489760386,1,1,1,2,2,"LINESTRING(-87.7365708 41.9444242, -87.7366137 41.9457987)"
